2.1	-5.87E-05
2.105	-5.99E-05
2.11	-6.94E-05
2.115	-6.86E-05
2.12	-7.13E-05
2.125	-5.70E-05
2.13	-5.22E-05
2.135	-6.69E-05
2.14	-5.81E-05
2.145	-4.81E-05
2.15	-5.09E-05
2.155	-5.81E-05
2.16	-5.76E-05
2.165	-5.96E-05
2.17	-5.20E-05
2.175	-5.92E-05
2.18	-6.75E-05
2.185	-4.96E-05
2.19	-8.26E-05
2.195	-8.02E-05
2.2	-6.62E-05
2.205	-7.77E-05
2.21	-5.38E-05
2.215	-7.21E-05
2.22	-8.20E-05
2.225	-8.72E-05
2.23	-9.16E-05
2.235	-8.44E-05
2.24	-9.95E-05
2.245	-8.55E-05
2.25	-6.72E-05
2.255	-6.24E-05
2.26	-7.83E-05
2.265	-7.47E-05
2.27	-6.83E-05
2.275	-6.75E-05
2.28	-4.83E-05
2.285	-6.94E-05
2.29	-6.90E-05
2.295	-6.46E-05
2.3	-8.41E-05
2.305	-7.29E-05
2.31	-6.97E-05
2.315	-7.52E-05
2.32	-6.09E-05
2.325	-5.85E-05
2.33	-6.84E-05
2.335	-6.36E-05
2.34	-6.68E-05
2.345	-5.40E-05
2.35	-4.64E-05
2.355	-5.87E-05
2.36	-3.84E-05
2.365	-3.96E-05
2.37	-5.59E-05
2.375	-6.18E-05
2.38	-6.18E-05
2.385	-5.06E-05
2.39	-6.73E-05
2.395	-6.45E-05
2.4	-5.81E-05
2.405	-5.97E-05
2.41	-4.81E-05
2.415	-6.04E-05
2.42	-5.92E-05
2.425	-4.53E-05
2.43	-5.00E-05
2.435	-6.79E-05
2.44	-6.79E-05
2.445	-6.79E-05
2.45	-7.66E-05
2.455	-6.66E-05
2.46	-5.39E-05
2.465	-4.67E-05
2.47	-6.38E-05
2.475	-5.70E-05
2.48	-3.66E-05
2.485	-5.25E-05
2.49	-6.29E-05
2.495	-7.52E-05
2.5	-6.60E-05
2.505	-6.44E-05
2.51	-8.03E-05
2.515	-7.03E-05
2.52	-9.77E-05
2.525	-9.25E-05
2.53	-6.23E-05
2.535	-7.86E-05
2.54	-8.33E-05
2.545	-7.57E-05
2.55	-8.49E-05
2.555	-9.68E-05
2.56	-7.01E-05
2.565	-6.17E-05
2.57	-6.76E-05
2.575	-5.49E-05
2.58	-5.92E-05
2.585	-6.12E-05
2.59	-5.04E-05
2.595	-5.76E-05
2.6	-7.11E-05
2.605	-5.19E-05
2.61	-5.43E-05
2.615	-6.42E-05
2.62	-5.23E-05
2.625	-5.82E-05
2.63	-6.10E-05
2.635	-5.90E-05
2.64	-6.41E-05
2.645	-6.29E-05
2.65	-4.77E-05
2.655	-4.13E-05
2.66	-5.88E-05
2.665	-5.96E-05
2.67	-6.00E-05
2.675	-6.43E-05
2.68	-4.20E-05
2.685	-5.15E-05
2.69	-6.34E-05
2.695	-3.56E-05
2.7	-5.11E-05
2.705	-8.61E-05
2.71	-7.45E-05
2.715	-7.01E-05
2.72	-7.20E-05
2.725	-7.56E-05
2.73	-9.47E-05
2.735	-8.75E-05
2.74	-7.23E-05
2.745	-6.40E-05
2.75	-5.80E-05
2.755	-4.96E-05
2.76	-6.11E-05
2.765	-7.02E-05
2.77	-6.42E-05
2.775	-7.85E-05
2.78	-8.37E-05
2.785	-9.32E-05
2.79	-1.01E-04
2.795	-8.72E-05
2.8	-7.24E-05
2.805	-7.00E-05
2.81	-7.12E-05
2.815	-6.00E-05
2.82	-5.04E-05
2.825	-5.44E-05
2.83	-6.83E-05
2.835	-6.31E-05
2.84	-5.15E-05
2.845	-5.39E-05
2.85	-6.46E-05
2.855	-6.65E-05
2.86	-4.98E-05
2.865	-4.26E-05
2.87	-4.82E-05
2.875	-7.00E-05
2.88	-7.60E-05
2.885	-6.76E-05
2.89	-8.03E-05
2.895	-7.07E-05
2.9	-5.56E-05
2.905	-5.39E-05
2.91	-5.55E-05
2.915	-5.63E-05
2.92	-4.15E-05
2.925	-4.82E-05
2.93	-6.69E-05
2.935	-7.45E-05
2.94	-7.24E-05
2.945	-7.04E-05
2.95	-7.08E-05
2.955	-6.60E-05
2.96	-7.15E-05
2.965	-6.99E-05
2.97	-5.79E-05
2.975	-5.75E-05
2.98	-7.10E-05
2.985	-5.07E-05
2.99	-4.39E-05
2.995	-7.01E-05
3	-5.82E-05
3.005	-5.77E-05
3.01	-5.17E-05
3.015	-4.89E-05
3.02	-5.65E-05
3.025	-4.09E-05
3.03	-4.09E-05
3.035	-4.13E-05
3.04	-4.12E-05
3.045	-4.36E-05
3.05	-5.95E-05
3.055	-5.59E-05
3.06	-4.27E-05
3.065	-6.93E-05
3.07	-7.09E-05
3.075	-5.81E-05
3.08	-6.97E-05
3.085	-6.29E-05
3.09	-5.88E-05
3.095	-8.03E-05
3.1	-7.71E-05
3.105	-6.75E-05
3.11	-6.47E-05
3.115	-5.91E-05
3.12	-5.47E-05
3.125	-5.31E-05
3.13	-5.18E-05
3.135	-3.83E-05
3.14	-4.90E-05
3.145	-5.26E-05
3.15	-4.26E-05
3.155	-6.56E-05
3.16	-7.12E-05
3.165	-6.04E-05
3.17	-7.03E-05
3.175	-6.59E-05
3.18	-6.03E-05
3.185	-7.10E-05
3.19	-6.38E-05
3.195	-5.78E-05
3.2	-7.53E-05
3.205	-8.09E-05
3.21	-6.41E-05
3.215	-4.93E-05
3.22	-5.29E-05
3.225	-5.57E-05
3.23	-4.25E-05
3.235	-4.56E-05
3.24	-5.56E-05
3.245	-5.39E-05
3.25	-4.83E-05
3.255	-5.71E-05
3.26	-6.50E-05
3.265	-6.06E-05
3.27	-6.93E-05
3.275	-6.09E-05
3.28	-6.21E-05
3.285	-6.80E-05
3.29	-5.17E-05
3.295	-4.73E-05
3.3	-3.57E-05
3.305	-5.16E-05
3.31	-6.87E-05
3.315	-4.64E-05
3.32	-4.47E-05
3.325	-6.06E-05
3.33	-7.69E-05
3.335	-6.21E-05
3.34	-3.78E-05
3.345	-4.22E-05
3.35	-6.29E-05
3.355	-6.88E-05
3.36	-4.33E-05
3.365	-6.47E-05
3.37	-8.10E-05
3.375	-6.51E-05
3.38	-7.30E-05
3.385	-6.38E-05
3.39	-4.67E-05
3.395	-4.66E-05
3.4	-6.73E-05
3.405	-7.05E-05
3.41	-7.40E-05
3.415	-9.51E-05
3.42	-8.71E-05
3.425	-8.67E-05
3.43	-8.34E-05
3.435	-8.42E-05
3.44	-7.46E-05
3.445	-5.63E-05
3.45	-7.89E-05
3.455	-6.30E-05
3.46	-5.58E-05
3.465	-6.17E-05
3.47	-4.70E-05
3.475	-7.36E-05
3.48	-5.45E-05
3.485	-3.69E-05
3.49	-5.00E-05
3.495	-4.60E-05
3.5	-6.83E-05
3.505	-6.82E-05
3.51	-6.90E-05
3.515	-5.98E-05
3.52	-4.86E-05
3.525	-6.41E-05
3.53	-5.33E-05
3.535	-6.72E-05
3.54	-7.56E-05
3.545	-4.89E-05
3.55	-4.52E-05
3.555	-5.28E-05
3.56	-3.40E-05
3.565	-2.29E-05
3.57	-2.76E-05
3.575	-3.12E-05
3.58	-4.54E-05
3.585	-3.83E-05
3.59	-4.74E-05
3.595	-7.36E-05
3.6	-6.24E-05
3.605	-5.13E-05
3.61	-4.56E-05
3.615	-5.12E-05
3.62	-6.07E-05
3.625	-4.91E-05
3.63	-5.79E-05
3.635	-5.90E-05
3.64	-5.90E-05
3.645	-5.54E-05
3.65	-4.06E-05
3.655	-4.65E-05
3.66	-2.66E-05
3.665	-3.37E-05
3.67	-4.60E-05
3.675	-4.40E-05
3.68	-5.55E-05
3.685	-4.43E-05
3.69	-6.14E-05
3.695	-7.61E-05
3.7	-8.05E-05
3.705	-8.76E-05
3.71	-6.73E-05
3.715	-7.16E-05
3.72	-9.55E-05
3.725	-8.31E-05
3.73	-7.35E-05
3.735	-8.10E-05
3.74	-6.27E-05
3.745	-6.11E-05
3.75	-6.26E-05
3.755	-4.15E-05
3.76	-5.22E-05
3.765	-6.97E-05
3.77	-5.45E-05
3.775	-4.41E-05
3.78	-5.92E-05
3.785	-5.48E-05
3.79	-5.04E-05
3.795	-5.91E-05
3.8	-5.59E-05
3.805	-7.58E-05
3.81	-7.17E-05
3.815	-4.34E-05
3.82	-6.65E-05
3.825	-6.61E-05
3.83	-3.98E-05
3.835	-5.05E-05
3.84	-3.41E-05
3.845	-4.60E-05
3.85	-7.03E-05
3.855	-4.52E-05
3.86	-4.91E-05
3.865	-4.99E-05
3.87	-3.75E-05
3.875	-4.18E-05
3.88	-4.38E-05
3.885	-4.06E-05
3.89	-5.61E-05
3.895	-5.48E-05
3.9	-4.24E-05
3.905	-5.32E-05
3.91	-4.80E-05
3.915	-6.54E-05
3.92	-7.57E-05
3.925	-6.30E-05
3.93	-7.25E-05
3.935	-6.81E-05
3.94	-4.65E-05
3.945	-4.93E-05
3.95	-5.04E-05
3.955	-5.20E-05
3.96	-6.59E-05
3.965	-6.79E-05
3.97	-6.82E-05
3.975	-5.38E-05
3.98	-4.90E-05
3.985	-3.87E-05
3.99	-3.62E-05
3.995	-3.98E-05
4	-1.90E-05
4.005	-3.61E-05
4.01	-6.00E-05
4.015	-6.15E-05
4.02	-6.47E-05
4.025	-6.82E-05
4.03	-6.14E-05
4.035	-5.70E-05
4.04	-5.46E-05
4.045	-5.37E-05
4.05	-6.84E-05
4.055	-6.72E-05
4.06	-5.00E-05
4.065	-5.40E-05
4.07	-7.62E-05
4.075	-6.03E-05
4.08	-4.99E-05
4.085	-6.66E-05
4.09	-6.41E-05
4.095	-7.09E-05
4.1	-6.61E-05
4.105	-6.13E-05
4.11	-6.24E-05
4.115	-4.17E-05
4.12	-3.77E-05
4.125	-3.68E-05
4.13	-2.56E-05
4.135	-3.83E-05
4.14	-3.63E-05
4.145	-2.71E-05
4.15	-5.41E-05
4.155	-5.69E-05
4.16	-4.69E-05
4.165	-5.96E-05
4.17	-6.87E-05
4.175	-6.83E-05
4.18	-5.07E-05
4.185	-3.04E-05
4.19	-2.32E-05
4.195	-3.11E-05
4.2	-3.55E-05
4.205	-3.78E-05
4.21	-4.85E-05
4.215	-5.72E-05
4.22	-6.40E-05
4.225	-4.64E-05
4.23	-3.68E-05
4.235	-6.34E-05
4.24	-7.54E-05
4.245	-7.13E-05
4.25	-7.33E-05
4.255	-6.33E-05
4.26	-5.57E-05
4.265	-7.32E-05
4.27	-4.84E-05
4.275	-3.21E-05
4.28	-6.67E-05
4.285	-4.79E-05
4.29	-3.24E-05
4.295	-2.88E-05
4.3	-1.60E-05
4.305	-2.83E-05
4.31	-2.78E-05
4.315	-3.34E-05
4.32	-5.16E-05
4.325	-3.81E-05
4.33	-2.93E-05
4.335	-6.78E-05
4.34	-7.10E-05
4.345	-6.38E-05
4.35	-7.69E-05
4.355	-6.81E-05
4.36	-6.84E-05
4.365	-4.85E-05
4.37	-3.57E-05
4.375	-4.48E-05
4.38	-5.51E-05
4.385	-5.99E-05
4.39	-4.23E-05
4.395	-6.06E-05
4.4	-7.33E-05
4.405	-6.05E-05
4.41	-5.77E-05
4.415	-4.45E-05
4.42	-4.81E-05
4.425	-4.40E-05
4.43	-4.36E-05
4.435	-5.19E-05
4.44	-4.27E-05
4.445	-4.79E-05
4.45	-5.02E-05
4.455	-5.06E-05
4.46	-6.45E-05
4.465	-7.12E-05
4.47	-6.04E-05
4.475	-5.08E-05
4.48	-5.63E-05
4.485	-5.27E-05
4.49	-4.07E-05
4.495	-4.51E-05
4.5	-6.10E-05
4.505	-6.25E-05
4.51	-4.77E-05
4.515	-2.42E-05
4.52	-2.18E-05
4.525	-5.04E-05
4.53	-5.87E-05
4.535	-5.91E-05
4.54	-6.34E-05
4.545	-6.02E-05
4.55	-7.05E-05
4.555	-5.77E-05
4.56	-3.62E-05
4.565	-5.25E-05
4.57	-4.88E-05
4.575	-2.93E-05
4.58	-3.88E-05
4.585	-4.67E-05
4.59	-3.12E-05
4.595	-3.07E-05
4.6	-5.61E-05
4.605	-5.17E-05
4.61	-5.89E-05
4.615	-6.56E-05
4.62	-4.05E-05
4.625	-6.35E-05
4.63	-6.86E-05
4.635	-5.07E-05
4.64	-6.62E-05
4.645	-5.54E-05
4.65	-5.45E-05
4.655	-6.72E-05
4.66	-5.88E-05
4.665	-6.75E-05
4.67	-6.75E-05
4.675	-6.03E-05
4.68	-4.43E-05
4.685	-1.88E-05
